	id	title	addr	tel	info	image_place	image_food	url
321	21	센터커피 서울숲점	서울 성동구 서울숲2길 28-11	0507-1448-2017	안녕하세요, 센터커피 입니다. 센터 커피는 정말 멋진 커피를 고객에게 전달하기 위해 시작 되었습니다. 최고 수준의 생두와 로스팅, 추출을 고집하며 지속 가능한 스페셜티커피 문화 확산에 힘쓰고 있습니다. 센터 커피는 영국 바리스타 챔피언인 박상호 로스터 및 커피 전문가들과 함께 시작된 회사입니다. 맛있는 커피가 준비 되어 있으니 언제든지 방문 해주세요.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAzMTZfMjA5%2FMDAxNjE1ODkxNDAwMzA5.rcRoDr8S8jxL1hdlr9wht7cXvJHeGBL9EzxlsxP_-GQg.z9lyZ7m_i3Gd58BPJHNadR0DtsLiLGbvLrjrYFqE-bsg.JPEG.md_yellmi%2FIMG_9294.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDJfNzUg%2FMDAxNjc1MzMxMzM5NDAw._0Z7vtm2M82dc0iN6F5E7UKHRxwam3tLUmYxuGEq5xkg.Nzwk7sGgOd_ZjrW_-wsZ6zpYbIWCr17yawuNGJPT7PUg.JPEG%2F57103D0E-8874-4622-8110-1FB980CB970C.jpeg	https://m.place.naver.com/restaurant/523890342/home
203	22	백소정 뚝섬역점	서울 성동구 상원1길 35-14 1층	0507-1477-2065	百(일백 백) ?(정성 소) 停(머무를 정) 이라는 뜻으로, 그 이름의 의미처럼, 백번을 먹어도 정성스럽고 푸짐한 음식에 항상 즐겁게 머물다 갈 수 있는 식당 입니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA5MTVfNDQg%2FMDAxNjMxNjcxMDE0Mzky.VBXwavq2__1mAjE26SvGTmmLFvDArxGSNeorNcQ8e-Mg.PaiXNv7fxuC_X0g7fGyJGKXCB8wwvH4eDfGuCRDjkAIg.JPEG.phs7068%2FKakaoTalk_Photo_2021-09-15-10-29-29_012.jpeg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDlfMjE4%2FMDAxNjc1OTEwNDE2Mzcw.ehIJ5_eiQH2xNsUvjVgatb8Ni6ABCDJKgNXiBtEmhjYg.sV8GWc7D7ID_wHfr0C9_ONEg7yrAk6Cx2zSbyKw5Ww4g.JPEG%2F1675910388726.jpg	https://m.place.naver.com/restaurant/1554402408/home
337	23	에르제 성수	서울 성동구 아차산로 135 1층	0507-1485-7021	에르제는 유기농 밀가루만을 사용하여 다양한 사워도우, 패스트리, 구움과자를 만드는 To-go 베이커리입니다. 또한 와인과 치즈, 파스타면, 소스, 올리브오일 같은 다양한 식재료를 함께 판매합니다. In Herge, we use organic flour only for all our baked products. Herge is a to-go bakery that sells a range of products-sourdough bread, pastries, and cookies. We also sell various types of grocery items such as wine, cheese, pasta, sources, olive oil, and more. - 사전예약관련 - 에르제의 사전 예약은 오후에 방문하면 원하는 빵을 구매하기 어려운 고객님들을 위한 시스템입니다. 하루 한정수량만 사전 예약 서비스 진행중입니다. 하루 전날 미리 결제한 예약자들에게 다음 날 당일 생산된 빵을 포장해두고 픽업해 가실 수 있도록 제공합니다. 사전 예약은 픽업일 기준 하루전날 가능하며, 당일예약&당일픽업 받지 않고 있습니다	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA0MTFfMjgw%2FMDAxNjQ5Njc4MzM1ODAz.INKy-8yNRH3pPvNiI1p5qgKG-gr-sq2gEJHCCWzfo8Eg.e77Vcv0zSeG0UOK-bxTQnYe6Li0aAeCFEA_bq53X1i4g.JPEG.bony0921%2FIMG_4044.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDVfMjgx%2FMDAxNjc1NjAwNTE1OTI0.cAGpSzp84bR9xiVCRi4qRpBOUG_cbI3_eHmBzaN9UcUg.VKMm6PSqcr9m2-oKtm5ZmhlX01DE8XdEYdUYbI4eqS4g.JPEG%2F0733FCA1-887C-4530-A220-5AE4CF47535C.jpeg	https://m.place.naver.com/restaurant/1734273361/home
300	24	성수베이킹스튜디오	서울 성동구 서울숲2길 46 B1층	0507-1383-0791	대한민국에서 가장 맛있는 프랑스 전통 바게트!!	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDAzMjlfMTA4%2FMDAxNTg1NDg2Mjc0NTI4.Sd9tSLlPnJHn_Q9ulUMXDB4bE_X0QNSOFvu4tqPFRbUg.q8yOTTEijQxEAr_MgAOBv6WW9QrpU8viUOIBz3djNAcg.JPEG.itsbriquet%2F1585486273382.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDRfMTQ1%2FMDAxNjc1NTEyOTIxNjI2.3IK8BHgJjRey3BIUT0rAvk8D2vSYeC2eIQPdE_L4XR0g.3eCP7pnWddm0XsQDfcRSGMW1qz4g1h0_NCYMH-yGfgIg.JPEG%2F1E2DA563-8F59-479F-BAD2-56E6E09DA9DA.jpeg	https://m.place.naver.com/restaurant/1523663774/home
209	25	온량	서울 성동구 서울숲4길 26-10 1층	02-6403-3643	ONRF. First project. No.1 Seoul forest. No.2 Seokchon lake. No.3 North dream forest. 특급호텔 출신 요리사들이 운영하는 작은 양식당. Rustic kitchen restaurant. 온량 첫번째 공간, 서울숲점 입니다. 요리사란 직업에 자부심을 느끼며 처음 음식을 만들때의 설레임을 잊지 않겠습니다. 찾아와주셔서 감사드립니다. 당일 준비되는 재료로만 음식을 만들며,모든 소스와 음식은 홈메이드 스타일로 매장에서 직접 만들고있습니다. 따듯한 분위기,좋은 음식으로 대접하겠습니다. 저희 식당은 사설홍보를 하지 않습니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODExMjZfMjk0%2FMDAxNTQzMTYzMDI1MzY0.L5DK-cdOflZjB_rh_WzBivcqSTodSpjpoy1i6Yrsc80g.YmzaPGIfPAovr9MrEFAIjH9HTrE32buhbwhE5EjnSKYg.JPEG.heartycrush%2Foutput_1943602178.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDhfNTgg%2FMDAxNjc1ODQwODg0MzQx.Ck_Ixi5ggWPlhittnWlGZI4JvImB9hB5Zvkd2EXVYI0g._goMZXJTWVDdVmQZfQjs-uIsp9BQmweE0bIk-mFZW6Ag.JPEG%2FDB23239E-8786-4F47-90C6-C5DF6C81C9DF.jpeg	https://m.place.naver.com/restaurant/1584576344/home
323	26	성수동대림창고갤러리	서울 성동구 성수이로 78	0507-1390-9669	*주차안내 1.유료 표기된 주차라인의 노상주차장 (점포,지정 표기된 주차라인은 주차불가) 2.한라시그마밸리 유료 지하주차장 이용	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjEwMjlfMTY2%2FMDAxNjY3MDU0MDUxODgw.OqVoMO101OsjyIRS54GuY1udoQHxfW-IPmrbQIkcLUcg.hxP0gv3tPo_nGV0H6BmqlI0zymC8B1uOAUcaJIBxJ3cg.JPEG.nomswife%2F1667054052321.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDdfNTIg%2FMDAxNjc1NzU2OTk1NDg4.AluilvTv2Z81qgm0zVElejsOUHP1VzNBuqTc3g2aWqkg.aFIEelNNaepvzORpsoYOgBgPGBucNB3A77DXbw0bSE8g.JPEG%2F1675756983134.jpg	https://m.place.naver.com/restaurant/37910590/home
29	27	강남면옥 성수점	서울 성동구 성수일로 77 서울숲it밸리 1층 110호	0507-1421-0800	안녕하세요 성수동 뚝섬맛집인 강남면옥입니다. 보통 갈비찜은 조금느끼하다고 생각하시는데 저희 강남면옥은 부드러우면서 담백한 갈비찜을 제공해드리고있습니다. 갈비찜을 다 드신 후에는 볶음밥을 같이 드실수 있어요~~ 또한 만두도 매장에서 직접 수제로 만들고있습니다. 통갈비를 이용하기때문에 맛과 품질은 믿고 드셔도 되실수있어요~ 뚝섬 맛집 강남면옥 앞으로도 많이 사랑해주시고 방문해주세요~ ♥♡♥	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA3MDdfMTk1%2FMDAxNjI1NjMzOTU0NjU1.7Sdb93Rg0UOHkkBtrKFhtRlP_P1VOtawy_gsG_00cWYg.yUSL0-XkTNFmWkW0wyPS8X3izMkwnGGIeWEC2D2Du9Mg.JPEG.itsbriquet%2FIMG_5014.JPG	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDNfMjI3%2FMDAxNjc1NDAyODU0NDQx.r3cJ3NN8iFuJEcvk62M88Qi_fzXD-A8p-aejvH2GBmMg.urwQWWzZNQUPcD7mwr8lHkvlwfUFZnJLnSAe75syhmgg.JPEG%2F20230202_134305.jpg	https://m.place.naver.com/restaurant/33087709/home
8	28	쵸리상경	서울 성동구 서울숲4길 18-8 2층 쵸리상경	0507-1492-0157	저희 쵸리상경은 모던한 한식을 베이스로 하며 정갈하고 정성들인 음식을 드리려 노력하고 있습니다._x000D_ 예약은 따로 받고 있지 않아 방문하셔서 이용해주시면 대단히 감사하겠습니다._x000D_ (방문하셔서 대기등록 하시거나 혹은 테이블링 어플 이용 부탁드립니다. 테이블링은 11:15 , 17:15 오픈됩니다.)_x000D_ 또한 상권 특성상, 주차 공간이 없기에 주변 공영주차장 이용하시면 됩니다._x000D_ 전화 문의는 매장 상황에 따라 연결 혹은 응대가 어려울 수 있는 점 양해 부탁 드립니다._x000D_ _x000D_ 저희 쵸리상경은 네이버 리뷰,노출이나 블로그 광고 등 사설 홍보를 일체 하고 있지 않습니다._x000D_ _x000D_ ** 단품메뉴 포장 가능합니다!_x000D_ 픽업 가능한 메뉴는 표고멘보샤(4pcs,6pcs), 장어감태구이, 문어초회 총 3가지 입니다._x000D_ 픽업 주문시 연락은 010-2472-1748 로 부탁드리겠습니다._x000D_ (다른 매장연결 전화는 매장상황에 따라 연결이 어려울수 있습니다.)_x000D_ 감사합니다! :)	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjEyMDVfMTU5%2FMDAxNjcwMjE1Mzg0NTQ2.3mazMGW854zgdKsp21Ou-f22pOSA0lytiaRw_cf4tgAg.h3TBk213v1Zd_TnQhbJhHdgc_aglqPalh0OjXaH5xIsg.JPEG.wjddkfk0212%2FIMG_4159.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDZfMjU5%2FMDAxNjc1NjYyNDgxNDc3.Q6psXhzXpv-i7rLhYEN15Mr_cIIjYPP_ylNk4w00Ac4g.EsqmM_oIN9_Js9jTTLVHl_NbM5oI9v5SBNcB8bCtU-cg.JPEG%2FBC87CD91-5645-44D1-A61B-8404EF9AD848.jpeg	https://m.place.naver.com/restaurant/1368783268/home
313	29	소소하게	서울 성동구 성덕정길 27 1층 카페소소하게	0507-1390-5583	쌀베이커리카페 소소하게 입니다. 가족들과 안심하고 맛있게 먹을 수 있게 건강을 생각해서 제품을 만들고 있습니다 모든 케이크와 디저트를 100%쌀가루와 유기농원당으로 제조하고있습니다. 케이크류 모두 글루텐프리 입니다. ( 유제품 및 계란 들어갑니다 ) 홀케이크 예약  최소 2일전 예약 후 직접 픽업만 가능합니다 ! ( 퀵서비스 이용x )	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTEwMDZfMTU1%2FMDAxNTcwMzQyMjU3NTkz.IKtTEJtovADqqIqyOxxaew60nqF1RyEdIKPUCVtfntMg.XEGUWSlv-ZKyq-cWHAuDrvZg7783S5nI-xiHWU28MOUg.JPEG.ldaeh5129%2FIMG_6933.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMjRfMjI3%2FMDAxNjc0NTM5OTg3MTk5.5E4JxDHMclW9iBcSqwgNWqEyEf0JrEbsjVHAQOSkO9Ag.oobVLWejDI9qfeRT5pJdIxsnAR2ziQzsAVMgYXm-ZZsg.JPEG%2F20230106_151856.jpg	https://m.place.naver.com/restaurant/595074289/home
23	30	대성갈비	서울 성동구 서울숲4길 27	02-464-3012	기본찬이 다양하게 제공되는 돼지갈비 구이 전문점입니다. 계란찜과 양념게장을 포함한 기본찬에 다양한 종류의 쌈채소가 제공되며 양송이버섯과 떡 등을 고기와 함께 구워먹을 수 있지요.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjEwMTBfMjcz%2FMDAxNjY1MzMwNDgwNzU0.cPDTmnTDkKMeA2QoltPL3Z87GcTB3fkuXWDF0bbKZ9og.LPEHx-SjqLn2Wpw7TEW1iw7SZDTFjhebcrcikyEInyYg.JPEG.saysue%2FIMG_8797.JPG	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDVfMjUz%2FMDAxNjc1NTgwNzU2NjY4.GGqa_UQhaOCEAJ6z6wmlX3yjMmzBCDaLAXzy-sMRf8og.B7vo65KMO5kHb0xyxrvubPc8098ykIGppyckfFhP4EUg.JPEG%2F1675580741078.jpg	https://m.place.naver.com/restaurant/11398664/home
302	31	쎈느Scene	서울 성동구 연무장5길 20 1F Scène	02-468-2122	안녕하세요. 성수동 쎈느 Scene 입니다. 커피 그리고 베이커리 같은 식음 문화를 넘어 다양한 브랜드를 경험할 수 있는 편집샵과 팝업으로 트랜드를 선도하는 문화복합공간입니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjExMDJfMTI3%2FMDAxNjY3MzgxNDc4ODM0.c4niX4jBcRryOqT631nnK4hlHIavH6sjfk7wsovELSMg.xDqQsOyipPW5alijesGbfLWyYBDhRks0CVmo2bEw1bwg.JPEG.nohsk0506%2FIMG_0846.JPG	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDJfMTUx%2FMDAxNjc1MjczMTcwMTQ1.fQPS8dnKbpcQBhcJVzlUY5kvtDN3WVob0VIKvoUHYxcg.5VdgRecw6dbx70mWMtAVS-sObMF8Q7WXizW7Z9SBVn0g.JPEG%2F2247EEB4-8023-4F6B-B22D-CB42FB2989F4.jpeg	https://m.place.naver.com/restaurant/1030871168/home
335	32	도렐 성수점	서울 성동구 연무장7길 11 1층 도렐 성수점	02-516-3675	평일_주차불가 주말_1만원 이상 구매시 1시간씩, 최대 3시간 가능	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTEyMjFfNzgg%2FMDAxNjQwMDk1MjQwMTQ0.ENc1PH4FixHQ_9x74Nca0XZmIfFGe27PysjajHcUCvwg.Xk87r5KdHQXSXVrBKA1qZSUJB0sHu_byxlSXAM7Zm4Mg.JPEG.bluesspace%2FKakaoTalk_20211221_222137469_16.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDZfMjYz%2FMDAxNjc1NjcwODQzNTgy.pLNO3KiqlMUSl_wzxmJlyzqlHhRAd5whI7OQwmgBPXUg.w3LC8y6yGlAcKK9UvZBuWFvd5-Q0gC6T522PMHLHhqAg.JPEG%2F63F273BF-A2D9-4CA2-BC04-10FAF6D9446F.jpeg	https://m.place.naver.com/restaurant/1432336976/home
336	33	하프커피 성수점	서울 성동구 서울숲4길 12 1층	0507-1304-4877	반반의, 반반섞인. 두 오브제의 중간, 그것의 조화를 담은 하프커피. 하프커피는 단순히 커피를 마시는 곳이라는 의미를 넘어, 그 공간이 주는 감각적인 분위기와 느낌으로 새로운 가치를 제공합니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA3MjlfMjEy%2FMDAxNTk2MDMxMTI2ODg0.v7W4LWTmprXIC1di44-dE6Xp4uyDY4-ZWXCc-e93n18g.1FjL1zllKgcNotta9lqZAw7kD9YEjn_fttarlj8hgz4g.JPEG.parisunset%2FIMG_9465.JPG	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMTZfMTMy%2FMDAxNjczODc0NjQ2Nzgz.xnAqpGHvQLpixc5DY5UuuHhOJM8Z47o27uqBfzz7l0Yg.cgTmxKiyZenGzc8faFFxeyfmyFNuU-BP2E6KP8BH1fcg.JPEG%2FD47B337D-6770-45EC-9DEF-B551CA9F6850.jpeg	https://m.place.naver.com/restaurant/1321337563/home
239	34	미도인 성수	서울 성동구 연무장7가길 3 1층	02-465-1995	<미도인>은 셰프의 손길로 한땀한땀 정성을 들인 미도인 만의 한정 스페셜 메뉴 '미도인 구첩 반상', 400 등심 스테이크 덮밥 부챗살 스테이크와 진한 육수로 우려낸 단호박 스프, 아지타마고의 한상 차림 '미도인 스테이크' 가정식 등심 스테이크, 트리플 스테이크, 대창 부채 스테이크, 곱창등심 스테이크, 미도인 스테이크 덮밥, 대창 덮밥, 곱창대창 덮밥, 곱창대창큐브 스테이크 덮밥 면류로는 곱창라면, 탄탄멘, 파스타등이 준비 되어 있고 사이드로 미도인 스카치 에그, 마리네이드 토마토 사라다, 미도인 삼대 떡볶이, 미도인 곱창 떡볶이를 선보입니다. 먹는 즐거움, 보는 즐거움으로 만족을 드리는 '미도인'입니다. 감사합니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzAyMDdfMjc3%2FMDAxNjc1NzcyOTM5NDA1.-kQBHhXPg482ow9wbYpnG_8mRr3wdVbatb1TbTy99Vsg.nosSXwdAJ1JwKAvRSMirtY6_ibJhOYZNe8mtnaSnBG4g.JPEG.xxx_8282%2FIMG_5516.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMjdfNDEg%2FMDAxNjc0ODA0NTAyOTQ0.8VX6q6W1RsPabmJUX5MOYBoAQdR7Zr02oG5FC4rSucYg.2vQrAfilWBPq7ZdCFpW6W6KBSDFk_3NHDAJXXE7TbLkg.JPEG%2F20230127_112458.jpg	https://m.place.naver.com/restaurant/1189077446/home
144	35	진작다이닝	서울 성동구 왕십리로14나길 10	0507-1357-7415	을지로 진작의 두 번째 작품, 프리미엄 퓨전 일식을 선보이는 진작 다이닝입니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTExMjRfMTcg%2FMDAxNjM3NzU1MjA2ODUy.qPNj1sUJgcB-Ite47d-bgwFd6mKQ3pKQCph3_YmkaKog.xCUciv-bt23MMIRgiL-_4A178-5tu4qK1nFXXRWiZSsg.JPEG.chaemi4%2FIMG_9464.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDlfODYg%2FMDAxNjc1ODc2ODMzMjAz.O1oAaQmeNfvUg31txuUvAQF-pl9d6o3LirNSDEP7d6wg.UsdDlp1qIwj1-X0cH5BCAy05lS5vHxOye5bxy-uQzG0g.JPEG%2F39C02C99-2311-4E31-BD60-B07CEC5A1623.jpeg	https://m.place.naver.com/restaurant/1034231470/home
292	36	텅 성수 스페이스	서울 성동구 성수이로 82 2층	0507-1404-1119	카페 브랜드 텅 TONGUE은 혀를 통해 맛을 느끼고 커뮤니케이션하는 감각적인 순간에 집중합니다 MAKE YOUR EPISODE 브랜드 슬로건을 기반으로 독창적인 디저트와 테이블 웨어 '픽션 Picktion', 디지털 콘텐츠와 라이프스타일 오브제까지 이색적인 복합 문화 공간을 제안합니다. *반려동물은 동반입장이 어렵습니다. 이용에 양해 부탁드립니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA3MjhfMjA5%2FMDAxNjI3NDQ3NTU5NDAz.b8qtAuO6bcfO8lk8GkcLM947lxGvb5db3sdlQtP75bog.knC8T3ZXncSBk0b6-ImujiLrT339fDtnepxSbyM7KAMg.JPEG.jeongpine14%2FP20210719_180215494_07EE04C1-9097-4CC4-B6E3-9A4CD4D497FC.JPG	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDhfMSAg%2FMDAxNjc1ODM1NTYyNTk1.FGgWrE2cEmp6aSdUg7a_iInI0i-GCOME-HC-VRoiHXog.u1kX1sjO9MtFJWCUdJpVeAy0kdvCmGp8AN-Q4uIMvo4g.JPEG%2F64DFCABF-1E15-4F99-AFB6-450691EB615E.jpeg	https://m.place.naver.com/restaurant/1092567422/home
153	37	오레노카츠 성수본점	서울 성동구 성수일로 47 102호	0507-1318-9976	우리 동네 돈카츠 맛집, 오레노카츠입니다._x000D_ _x000D_ 오레노카츠의 돈카츠는 국내산 냉장 숙성육으로 만들어 두툼하고 부드러운 생등심 돈카츠입니다._x000D_ 냉소바, 비빔소바, 어묵우동을 곁들여 먹는 든든한 오레노정식 메뉴와_x000D_ 다양한 소스를 활용한 각종 돈카츠를 매일 신선한 재료로 준비하고 있습니다._x000D_ _x000D_ 4가지 치즈가 블렌딩 된 특제 체다치즈가 듬뿍 올라간 체다크림치즈 돈카츠,_x000D_ 달콤한 매콤함이 별미인 매콤 돈카츠,_x000D_ 감칠맛이 뛰어난 카레 돈카츠,_x000D_ 채 썬 양배추와 비빔장을 함께 먹는 풍미 가득한 비빔 돈카츠까지 오레노카츠에서 특별한 맛을 경험하세요!_x000D_ _x000D_ 푸짐한 음식과 따뜻한 분위기로 즐거운 식사가 되시길 바랍니다._x000D_ 언제나 최고의 서비스와 음식 제공에 최선을 다하겠습니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzAxMjVfMjE4%2FMDAxNjc0NjU4MjY0NzI4.-dJm8oVRdtN1THyzwpEmoaR2ImeQ8lPuHnkTZojq6h0g.8gI0uT3P9TvrTNBcL1q_VHjSNxOmhbXAF5LbNN5N_xYg.JPEG.marsanna%2FIMG_9019.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDVfMTMg%2FMDAxNjc1NTgzMzU0MjM5.QxzMp9N_7_-UUZmTqMCfLcXJ-mlKttChKyxBHbqAjaog.9hd7NiR-LgpxhieDmVW-5A2839Y5iC5kxnM1TS6HmHYg.JPEG%2F20230205_121347.jpg	https://m.place.naver.com/restaurant/1380430757/home
146	38	이오로비스트로	서울 성동구 연무장5길 18 1층	02-498-0702	금/토/일 및 공휴일 예약불가_x000D_ _x000D_ 예약은 조기마감되는 경우가 많으니 문의는 하루이틀 전 여유 있게 부탁드립니다._x000D_ _x000D_ 재료소진에 따라 조기마감 될 수 있으니 매장으로 전화 부탁드립니다._x000D_ 건물 옆 기계식 주차장 1시간 무료이용 가능(SUV및 특수차량 대수제한)	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjEyMzBfMjkw%2FMDAxNjcyMzgwNjM0ODY5.ToWzpXMYQfjNWizlWMcM-tHBQtAfLjIeTzgAFuXP3oog.JI8mpccg9a0LhFOfSDza4JmkBP8wic6_18OC9uPMgVUg.JPEG.sona_97%2FIMG_3672.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDhfMjk0%2FMDAxNjc1ODQ0NjMwMzE3.UtKkisqUtZYw167jhXu5sRrYDDP7rOYOjMLqDzhZYYwg.MvpB708c-SXce0fmkQ7A1zjRfL_APdu4qhNMLm4nnRsg.JPEG%2F%25C3%25AC%25C2%259D%25C2%25B4%25C3%25AC%25C2%2598%25C2%25A4%25C3%25AB%25C2%25A1%25C2%259C12.jpg	https://m.place.naver.com/restaurant/1797520528/home
352	39	슈퍼말차 성수	서울 성동구 서울숲6길 19	070-4632-3882	슈퍼말차는 설탕이나 인공 감미료 대신 100% 유기농 최상등급(Ceremonial Grade) 말차와 천연 재료만을 더해 건강하고 다양한 맛으로 즐길 수 있는 '프리미엄 블렌딩 말차'입니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTExMTdfMTEw%2FMDAxNTczOTc5MDM4MTY5.zKkRmXXpUUBI_tGuS_lpczI5Vk0ZbSpRyC3TfLiWO7wg.j5sTHaHN-qnfyZZ8axk0PyD7DnwiGigs_43FwH74yH4g.JPEG.4901416%2Foutput_1986845248.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMjNfMjQy%2FMDAxNjc0NDUxMjE2NjAw.sHboyxv69gsVQRwAcpKzN9KElsENSO8mXjBY0vFDX6og.4NVmCU1zKw_qZVgNKKqs4wnu8zjB7jUoBwNfxtNUBUog.JPEG%2F41590064-535B-487A-A27E-FB978B5E2B9C.jpeg	https://m.place.naver.com/restaurant/1643583812/home
