,id,naverkeyword
3843,2028,특별한메뉴가있어요
3844,2029,인테리어가멋져요
3845,2029,특별한날가기좋아요
3846,2029,재료가신선해요
3847,2029,음식이맛있어요
3848,2029,친절해요
3849,2029,매장이청결해요
3850,2029,특별한메뉴가있어요
3851,2029,특별한메뉴가있어요
3852,2030,특별한날가기좋아요
3853,2030,재료가신선해요
3854,2030,음식이맛있어요
3855,2030,양이많아요
3856,2030,가성비가좋아요
3857,2030,친절해요
3858,2030,매장이청결해요
3859,2031,인테리어가멋져요
3860,2031,재료가신선해요
3861,2031,음식이맛있어요
3862,2031,양이많아요
3863,2031,친절해요
3864,2031,매장이청결해요
3865,2031,특별한메뉴가있어요
3866,2031,특별한메뉴가있어요
3867,2032,혼밥하기좋아요
3868,2032,인테리어가멋져요
3869,2032,음식이맛있어요
3870,2032,가성비가좋아요
3871,2032,친절해요
3872,2032,매장이청결해요
3873,2032,특별한메뉴가있어요
3874,2032,특별한메뉴가있어요
3875,2033,혼밥하기좋아요
3876,2033,재료가신선해요
3877,2033,음식이맛있어요
3878,2033,가성비가좋아요
3879,2033,친절해요
3880,2033,매장이청결해요
3881,2033,특별한메뉴가있어요
3882,2033,특별한메뉴가있어요
3883,2034,인테리어가멋져요
3884,2034,재료가신선해요
3885,2034,음식이맛있어요
3886,2034,양이많아요
3887,2034,가성비가좋아요
3888,2034,친절해요
3889,2034,특별한메뉴가있어요
3890,2034,특별한메뉴가있어요
3891,2035,혼밥하기좋아요
3892,2035,재료가신선해요
3893,2035,음식이맛있어요
3894,2035,가성비가좋아요
3895,2035,친절해요
3896,2035,매장이청결해요
3897,2035,특별한메뉴가있어요
3898,2035,특별한메뉴가있어요
3899,2036,혼밥하기좋아요
3900,2036,재료가신선해요
3901,2036,음식이맛있어요
3902,2036,양이많아요
3903,2036,가성비가좋아요
3904,2036,친절해요
3905,2036,특별한메뉴가있어요
3906,2036,특별한메뉴가있어요
3907,2037,혼밥하기좋아요
3908,2037,재료가신선해요
3909,2037,음식이맛있어요
3910,2037,가성비가좋아요
3911,2037,친절해요
3912,2037,매장이청결해요
3913,2037,특별한메뉴가있어요
3914,2037,특별한메뉴가있어요
3915,2038,인테리어가멋져요
3916,2038,특별한날가기좋아요
3917,2038,재료가신선해요
3918,2038,음식이맛있어요
3919,2038,가성비가좋아요
3920,2038,친절해요
3921,2038,특별한메뉴가있어요
3922,2038,특별한메뉴가있어요
3923,2039,혼밥하기좋아요
3924,2039,재료가신선해요
3925,2039,음식이맛있어요
3926,2039,가성비가좋아요
3927,2039,친절해요
3928,2039,매장이청결해요
3929,2039,특별한메뉴가있어요
3930,2039,특별한메뉴가있어요
3931,2040,재료가신선해요
3932,2040,음식이맛있어요
3933,2040,양이많아요
3934,2040,가성비가좋아요
3935,2040,친절해요
3936,2040,매장이청결해요
3937,2040,특별한메뉴가있어요
3938,2040,특별한메뉴가있어요
3939,2041,인테리어가멋져요
3940,2041,특별한날가기좋아요
3941,2041,재료가신선해요
3942,2041,음식이맛있어요
3943,2041,친절해요
3944,2041,매장이청결해요
3945,2041,특별한메뉴가있어요
3946,2041,특별한메뉴가있어요
3947,2042,혼밥하기좋아요
3948,2042,재료가신선해요
3949,2042,음식이맛있어요
3950,2042,양이많아요
3951,2042,가성비가좋아요
3952,2042,친절해요
3953,2042,매장이청결해요
3954,2043,혼밥하기좋아요
3955,2043,재료가신선해요
3956,2043,음식이맛있어요
3957,2043,양이많아요
3958,2043,친절해요
3959,2043,매장이청결해요
3960,2043,특별한메뉴가있어요
3961,2043,특별한메뉴가있어요
3962,2044,혼밥하기좋아요
3963,2044,인테리어가멋져요
3964,2044,재료가신선해요
3965,2044,음식이맛있어요
3966,2044,친절해요
3967,2044,매장이청결해요
3968,2044,특별한메뉴가있어요
3969,2044,특별한메뉴가있어요
3970,2045,혼밥하기좋아요
3971,2045,재료가신선해요
3972,2045,음식이맛있어요
3973,2045,양이많아요
3974,2045,가성비가좋아요
3975,2045,친절해요
3976,2045,특별한메뉴가있어요
3977,2045,특별한메뉴가있어요
3978,2046,재료가신선해요
3979,2046,음식이맛있어요
3980,2046,양이많아요
3981,2046,가성비가좋아요
3982,2046,음식이빨리나와요
3983,2046,친절해요
3984,2046,매장이청결해요
3985,2047,혼밥하기좋아요
3986,2047,재료가신선해요
3987,2047,음식이맛있어요
3988,2047,가성비가좋아요
3989,2047,친절해요
3990,2047,매장이청결해요
3991,2047,특별한메뉴가있어요
3992,2047,특별한메뉴가있어요
